AIRPORT,DISPLAY_AIRPORT_NAME,AIRPORT_STATE_CODE,AIRPORT_STATE_FIPS,CITY_MARKET_ID,DISPLAY_CITY_MARKET_NAME_FULL,CITY_MARKET_WAC,LATITUDE,LONGITUDE,AIRPORT_START_DATE
SAN,San Diego International,CA,6,33570,"San Diego, CA",91,32.73361111,-117.1897222,7/1/11
SBA,Santa Barbara Municipal,CA,6,34689,"Santa Barbara, CA",91,34.42611111,-119.8413889,7/1/11
SBD,San Bernardino International,CA,6,34691,"San Bernardino, CA",91,34.09527778,-117.235,7/1/11
SBP,San Luis County Regional,CA,6,34236,"Paso Robles/San Luis Obispo, CA",91,35.23722222,-120.6425,7/1/11
SBT,Tri-City,CA,6,34691,"San Bernardino, CA",91,34.0675,-117.2747222,6/1/83
SCK,Stockton Metropolitan,CA,6,34716,"Stockton, CA",91,37.89416667,-121.2383333,7/1/11
SDM,Brown Field Municipal,CA,6,33570,"San Diego, CA",91,32.57222222,-116.9802778,7/1/16
SEE,Gillespie Field,CA,6,33570,"San Diego, CA",91,32.82611111,-116.9725,7/1/11
SFO,San Francisco International,CA,6,32457,"San Francisco, CA (Metropolitan Area)",91,37.61888889,-122.3755556,12/1/17
SIY,Siskiyou County,CA,6,34830,"Montague, CA",91,41.78138889,-122.4680556,6/1/77
SJC,Norman Y. Mineta San Jose International,CA,6,32457,"San Francisco, CA (Metropolitan Area)",91,37.36305556,-121.9286111,12/1/17
SMF,Sacramento International,CA,6,33192,"Sacramento, CA",91,38.69555556,-121.5908333,7/1/11
SMO,Santa Monica Municipal,CA,6,32575,"Los Angeles, CA (Metropolitan Area)",91,34.01583333,-118.4513889,7/1/11
SMX,Santa Maria Public/Capt. G. Allan Hancock Field,CA,6,34905,"Santa Maria, CA",91,34.9,-120.4580556,12/1/17
SNA,John Wayne Airport-Orange County,CA,6,32575,"Los Angeles, CA (Metropolitan Area)",91,33.67555556,-117.8683333,7/1/11
SNS,Salinas Municipal,CA,6,34922,"Salinas/Monterey, CA",91,36.66277778,-121.6063889,7/1/11
SPQ,Catalina Air-Sea Terminal Heliport,CA,6,34958,"San Pedro, CA",91,33.74861111,-118.275,12/1/17
SQA,Santa Ynez Airport,CA,6,34965,"Santa Ynez, CA",91,34.60694444,-120.0755556,7/1/11
SQL,San Carlos Airport,CA,6,34967,"San Carlos, CA",91,37.51194444,-122.2494444,7/1/11
STS,Charles M. Schulz - Sonoma County,CA,6,34433,"Santa Rosa, CA",91,38.50972222,-122.8127778,12/1/17
SUU,Travis AFB,CA,6,35045,"Fairfield, CA",91,38.26444444,-121.9241667,12/1/17
SZP,Santa Paula Airport,CA,6,35110,"Santa Paula, CA",91,34.34694444,-119.0616667,7/1/11
TKF,Truckee Tahoe,CA,6,35232,"Truckee, CA",91,39.32,-120.1394444,12/1/77
TLR,Mefford Field,CA,6,35255,"Tulare, CA",91,36.15666667,-119.3266667,7/1/11
TNP,Twentynine Palms Airport,CA,6,35284,"Twentynine Palms, CA",91,34.13166667,-115.9458333,7/1/11
TOA,Zamperini Field,CA,6,35289,"Torrance, CA",91,33.80333333,-118.3397222,7/1/11
TRH,Trona Airport,CA,6,35322,"Trona, CA",91,35.81277778,-117.3269444,12/1/17
TRM,Jacqueline Cochran Regional,CA,6,34262,"Palm Springs, CA",91,33.62666667,-116.1597222,7/1/11
TSP,Tehachapi Municipal,CA,6,35344,"Tehachapi, CA",91,35.135,-118.4391667,7/1/11
TVL,Lake Tahoe Airport,CA,6,35383,"Lake Tahoe, CA",91,38.89388889,-119.9952778,7/1/11
TWH,Two Harbors Airport,CA,6,30437,"Catalina Island, CA",91,33.425,-118.5083333,1/1/50
UDD,Bermuda Dunes Airport,CA,6,34262,"Palm Springs, CA",91,33.74833333,-116.2747222,7/1/11
UKI,Ukiah Municipal,CA,6,35458,"Ukiah, CA",91,39.12583333,-123.2008333,7/1/11
UXD,Chowchilla Airport,CA,6,35518,"Chowchilla, CA",91,37.11333333,-120.2469444,7/1/11
UXK,Petaluma Municipal,CA,6,35525,"Petaluma, CA",91,38.25777778,-122.6052778,6/1/93
VBG,Vandenberg AFB,CA,6,33049,"Lompoc, CA",91,34.73722222,-120.5844444,7/1/11
VCV,Southern California Logistics,CA,6,35570,"Victorville, CA",91,34.5975,-117.3830556,1/1/50
VIS,Visalia Municipal,CA,6,35601,"Visalia, CA",91,36.31861111,-119.3927778,7/1/11
VNY,Van Nuys Airport,CA,6,32575,"Los Angeles, CA (Metropolitan Area)",91,34.20972222,-118.49,1/1/50
VWD,Hanford Municipal,CA,6,35649,"Hanford, CA",91,36.31666667,-119.6277778,7/1/11
VWI,California City Municipal,CA,6,35654,"California City, CA",91,35.15111111,-118.0166667,7/1/11
VWM,Weed Airport,CA,6,35658,"Weed, CA",91,41.48083333,-122.4544444,12/1/17
VWQ,Kingdon Airpark,CA,6,35662,"Lodi, CA",91,38.09166667,-121.3594444,3/1/93
VWR,Independence Airport,CA,6,35663,"Independence, CA",91,36.81638889,-118.205,7/1/11
VZL,Los Alamitos AAF,CA,6,35687,"Los Alamitos, CA",91,33.79,-118.0513889,7/1/11
WBH,Commerce/Montebello Heliport,CA,6,32575,"Los Angeles, CA (Metropolitan Area)",91,34.01666667,-118.1333333,9/1/75
WJF,General William J. Fox Airfield,CA,6,34162,"Palmdale/Lancaster, CA",91,34.74111111,-118.2186111,7/1/11
WLW,Willows Glenn County,CA,6,35789,"Willows, CA",91,39.51583333,-122.2172222,12/1/17
WQD,Tulelake Municipal,CA,6,35816,"Tulelake, CA",91,41.89055556,-121.3605556,7/1/11
WQE,Dinsmore Airport,CA,6,35817,"Dinsmore, CA",91,40.49194444,-123.5983333,7/1/11
WQG,Hesperia Airport,CA,6,35819,"Hesperia, CA",91,34.37694444,-117.3161111,7/1/11
WQH,Butte Valley,CA,6,35820,"Dorris, CA",91,41.88722222,-121.9755556,7/1/11
WQO,Rosamond Skypark,CA,6,35827,"Rosamond, CA",91,34.87055556,-118.2055556,7/1/11
WQP,Oceano County,CA,6,35828,"Oceano, CA",91,35.10138889,-120.6222222,7/1/11
WVI,Watsonville Municipal,CA,6,35877,"Watsonville, CA",91,36.93555556,-121.7894444,7/1/11
XXN,Ells Field-Willits Municipal,CA,6,35971,"Willits, CA",91,39.45138889,-123.3722222,7/1/11
XXP,Lampson Field,CA,6,35973,"Lakeport, CA",91,38.99055556,-122.9008333,7/1/11
XXR,Mariposa-Yosemite,CA,6,35975,"Mariposa, CA",91,37.51083333,-120.0394444,7/1/11
XXY,Rohnerville,CA,6,35982,"Fortuna, CA",91,40.55388889,-124.1327778,7/1/11
ZXC,Ward Field,CA,6,36336,"Gasquet, CA",91,41.84555556,-123.9847222,7/1/11
ZXT,Cloverdale Municipal,CA,6,36352,"Cloverdale, CA",91,38.77638889,-122.9925,12/1/17
ZXW,Paradise Skypark,CA,6,36355,"Paradise, CA",91,39.71055556,-121.6163889,7/1/11
CA6,Chemehuevi Valley Airport,CA,6,36507,"Chemehuevi Valley, CA",91,34.52888889,-114.4319444,9/1/11
CA7,Tracy Municipal,CA,6,36582,"Tracy, CA",91,37.68888889,-121.4416667,2/1/14
WHP,Whiteman,CA,6,32575,"Los Angeles, CA (Metropolitan Area)",91,34.25944444,-118.4133333,4/1/15
BWC,Brawley Municipal,CA,6,36733,"Brawley, CA",91,32.99305556,-115.5172222,12/1/17
RNM,Ramona Airport,CA,6,33570,"San Diego, CA",91,33.03916667,-116.9152778,10/1/17
AFF,USAF Academy Airfield,CO,8,30189,"Colorado Springs, CO",82,38.97416667,-104.8177778,12/1/17
AKO,Colorado Plains Regional,CO,8,30246,"Akron, CO",82,40.17555556,-103.2219444,7/1/11
ALS,San Luis Valley Regional/Bergman Field,CO,8,30272,"Alamosa, CO",82,37.435,-105.8677778,12/1/17
AMK,Animas Air Park,CO,8,30285,"Durango, CO",82,37.20305556,-107.8691667,7/1/11
APA,Centennial,CO,8,30325,"Denver, CO",82,39.57,-104.8494444,7/1/11
ASE,Aspen Pitkin County Sardy Field,CO,8,30372,"Aspen, CO",82,39.22194444,-106.8683333,12/1/17
BCJ,Baca Grande,CO,8,30514,"Crestone, CO",82,37.96666667,-105.7666667,12/1/79
BFK,Buckley AFB,CO,8,30325,"Denver, CO",82,39.70166667,-104.7516667,10/1/00
BJC,Rocky Mountain Metro,CO,8,30630,"Broomfield, CO",82,39.90888889,-105.1172222,12/1/17
CEZ,Cortez Municipal,CO,8,30950,"Cortez, CO",82,37.30305556,-108.6280556,7/1/11
CIG,Craig-Moffat,CO,8,31004,"Craig, CO",82,40.49527778,-107.5216667,7/1/11
CNE,Fremont County,CO,8,31081,"Canon City, CO",82,38.42861111,-105.1069444,12/1/17
COS,City of Colorado Springs Municipal,CO,8,30189,"Colorado Springs, CO",82,38.80583333,-104.7008333,7/1/11
CQL,Glen-Aspen,CO,8,31128,"Carbondale, CO",82,39.38888889,-107.16,7/1/11
CSE,Buckhorn Ranch,CO,8,31149,"Crested Butte, CO",82,38.85194444,-106.9327778,7/1/11
DEN,Denver International,CO,8,30325,"Denver, CO",82,39.86166667,-104.6730556,9/1/93
DRO,Durango La Plata County,CO,8,30285,"Durango, CO",82,37.16388889,-107.7422222,12/1/17
EGE,Eagle County Regional,CO,8,31503,"Eagle, CO",82,39.64277778,-106.9158333,12/1/17
FCS,Butts AAF,CO,8,30189,"Colorado Springs, CO",82,38.67972222,-104.7608333,12/1/17
FNL,Northern Colorado Regional,CO,8,31719,"Fort Collins/Loveland, CO",82,40.45194444,-105.0113889,3/1/18
FTG,Front Range,CO,8,30325,"Denver, CO",82,39.78416667,-104.5375,12/1/17
GJT,Grand Junction Regional,CO,8,31921,"Grand Junction, CO",82,39.1225,-108.5266667,7/1/11
GUC,Gunnison-Crested Butte Regional,CO,8,32012,"Gunnison, CO",82,38.53444444,-106.9316667,12/1/17
GWS,Glenwood Springs Municipal,CO,8,32041,"Glenwood Springs, CO",82,39.50611111,-107.3091667,7/1/11
HDN,Yampa Valley,CO,8,34699,"Steamboat Springs, CO",82,40.48111111,-107.2177778,7/1/11
LAA,Lamar Municipal,CO,8,32873,"Lamar, CO",82,38.06972222,-102.6886111,7/1/11
LGM,Longmont Municipal,CO,8,32961,"Longmont, CO",82,40.16166667,-105.1613889,1/1/50
LHX,La Junta Municipal,CO,8,32976,"La Junta, CO",82,38.05,-103.5097222,7/1/11
LIC,Limon Municipal,CO,8,32979,"Limon, CO",82,39.27472222,-103.6658333,7/1/11
LXV,Lake County,CO,8,33135,"Leadville, CO",82,39.21944444,-106.3163889,7/1/11
MTJ,Montrose Regional,CO,8,33502,"Montrose/Delta, CO",82,38.50972222,-107.8941667,7/1/11
PGO,Stevens Field,CO,8,34089,"Pagosa Springs, CO",82,37.28638889,-107.0561111,7/1/11
PUB,Pueblo Memorial,CO,8,34288,"Pueblo, CO",82,38.29,-104.4980556,12/1/17
WPO,North Fork Valley,CO,8,34444,"Paonia, CO",82,38.83138889,-107.6458333,3/1/78
RIL,Rifle Garfield County,CO,8,34530,"Rifle, CO",82,39.52666667,-107.7280556,12/1/17
RNG,Rangely Airport,CO,8,34567,"Rangely, CO",82,40.09388889,-108.7630556,7/1/11
RQX,Kit Carson County,CO,8,34616,"Burlington, CO",82,39.2425,-102.2852778,9/1/94
RYE,Weld County Municipal,CO,8,34660,"Greeley, CO",82,40.42638889,-104.63,1/1/50
SBS,Steamboat Springs/Bob Adams Field,CO,8,34699,"Steamboat Springs, CO",82,40.51611111,-106.8663889,7/1/11
SLT,Harriet Alexander Field,CO,8,34883,"Salida, CO",82,38.53833333,-106.0486111,7/1/11
STK,Sterling Municipal,CO,8,35015,"Sterling, CO",82,40.61416667,-103.2641667,12/1/17
TAD,Las Animas County,CO,8,35117,"Trinidad, CO",82,37.25972222,-104.3391667,1/1/50
TEX,Telluride Regional,CO,8,35177,"Telluride, CO",82,37.95388889,-107.9088889,7/1/11
ZXY,Blake Field,CO,8,36357,"Delta, CO",82,38.78638889,-108.0636111,7/1/11
CO1,Monte Vista Municipal,CO,8,36745,"Monte Vista, CO",82,37.52861111,-106.0458333,12/1/17
BDL,Bradley International,CT,9,30529,"Hartford, CT",11,41.93916667,-72.68333333,12/1/17
BDR,Igor I Sikorsky Memorial,CT,9,30535,"Bridgeport, CT",11,41.16333333,-73.12611111,7/1/11
DXR,Danbury Municipal,CT,9,31364,"Danbury, CT",11,41.37166667,-73.48222222,7/1/11
EHT,Rentschler Heliport,CT,9,30529,"Hartford, CT",11,41.75333333,-72.62833333,7/1/11
GON,Groton-New London,CT,9,31961,"New London/Groton, CT",11,41.33,-72.04527778,7/1/11
HFD,Hartford Brainard,CT,9,30529,"Hartford, CT",11,41.73666667,-72.64944444,7/1/11
HVN,Tweed New Haven,CT,9,32244,"New Haven, CT",11,41.26388889,-72.88694444,7/1/11
OXC,Waterbury Oxford,CT,9,33987,"Waterbury, CT",11,41.47861111,-73.13527778,1/1/50
CT1,Robertson Field,CT,9,36442,"Plainville, CT",11,41.68944444,-72.86472222,12/1/17
CT2,Simsbury Airport,CT,9,36485,"Simsbury, CT",11,41.93277778,-72.77694444,4/1/11
CT3,Windham,CT,9,36578,"Willimantic, CT",11,41.74416667,-72.18027778,11/1/13
CT4,Candlelight Farms,CT,9,36628,"New Milford, CT",11,41.56916667,-73.46194444,6/1/14
CT5,Danielson Airport,CT,9,36640,"Danielson, CT",11,41.81972222,-71.90083333,6/1/14
CT6,Goodspeed,CT,9,36663,"East Haddam, CT",11,41.44555556,-72.45555556,4/1/15
DOV,Dover AFB,DE,10,31375,"Dover, DE",31,39.12944444,-75.46583333,7/1/11
GED,Delaware Coastal,DE,10,31883,"Georgetown, DE",31,38.68777778,-75.35944444,12/1/17
ILG,New Castle,DE,10,32320,"Wilmington, DE",31,39.67861111,-75.60666667,7/1/11
REH,Rehoboth Aircrafters,DE,10,34500,"Rehoboth, DE",31,38.71944444,-75.12666667,1/1/50
DE2,Summit,DE,10,36510,"Middletown, DE",31,39.52111111,-75.72361111,10/1/11
DE3,Delware Airpark,DE,10,36649,"Dover-Cheswold, DE",31,39.21833333,-75.59666667,1/1/15
WAS,Washington DC Metropolitan Area,DC,11,30852,"Washington, DC (Metropolitan Area)",32,38.88333333,-77.03333333,3/1/74
AAF,Apalachicola Regional Cleve Randolph Field,FL,12,30122,"Apalachicola, FL",33,29.7275,-85.0275,12/1/17
APF,Naples Municipal,FL,12,30329,"Naples, FL",33,26.1525,-81.77555556,12/1/17
AVO,Avon Park Executive,FL,12,30433,"Avon Park, FL",33,27.59138889,-81.52888889,7/1/11
BCT,Boca Raton Public,FL,12,30519,"Boca Raton, FL",33,26.37083333,-80.10833333,1/1/50
BOW,Bartow Municipal,FL,12,30722,"Bartow, FL",33,27.94333333,-81.78333333,7/1/11
CEW,Bob Sikes,FL,12,30947,"Crestview, FL",33,30.77888889,-86.52222222,7/1/11
COF,Patrick AFB,FL,12,31099,"Cocoa Beach, FL",33,28.235,-80.61,11/1/12
CRG,Jacksonville Executive at Craig,FL,12,31136,"Jacksonville, FL",33,30.33638889,-81.51444444,12/1/17
CTY,Cross City Airport,FL,12,31175,"Cross City, FL",33,29.63555556,-83.10472222,7/1/11
DAB,Daytona Beach International,FL,12,31252,"Daytona Beach, FL",33,29.18,-81.05805556,7/1/11
DQC,Sebastian Municipal,FL,12,31383,"Sebastian, FL",33,27.81333333,-80.49555556,7/1/11
DQN,New Smyrna Beach Municipal,FL,12,31394,"New Smyrna Beach, FL",33,29.05555556,-80.94888889,7/1/11
DQY,Cape Canaveral AFS Skid Strip,FL,12,31405,"Cape Canaveral, FL",33,28.4675,-80.56666667,7/1/11
DSI,Destin Executive,FL,12,31421,"Destin, FL",33,30.4,-86.47138889,12/1/17
ECP,Northwest Florida Beaches International,FL,12,31481,"Panama City, FL",33,30.35833333,-85.79555556,7/1/11
EGI,Duke Field,FL,12,30947,"Crestview, FL",33,30.64861111,-86.52194444,12/1/17
EYW,Key West International,FL,12,31624,"Key West, FL",33,24.55611111,-81.75944444,7/1/11
FL1,Zephyrhills Municipal,FL,12,31686,"Zephyrhills, FL",33,28.22805556,-82.15611111,12/1/17
FL2,Valkaria Airport,FL,12,31687,"Valkaria, FL",33,27.96083333,-80.55833333,7/1/11
FL4,Flagler Executive,FL,12,31689,"Bunnell, FL",33,29.46527778,-81.20777778,3/1/18
FL5,Williston Municipal,FL,12,31690,"Williston, FL",33,29.35555556,-82.47194444,12/1/17
FLL,Fort Lauderdale-Hollywood International,FL,12,32467,"Miami, FL (Metropolitan Area)",33,26.07166667,-80.14972222,12/1/17
FMY,Page Field,FL,12,31714,"Fort Myers, FL",33,26.58666667,-81.86333333,7/1/11
FPR,Treasure Coast International,FL,12,31732,"Fort Pierce, FL",33,27.4975,-80.37277778,12/1/17
FPY,Perry-Foley,FL,12,31733,"Perry, FL",33,30.06916667,-83.58055556,7/1/11
FXE,Fort Lauderdale Executive,FL,12,32467,"Miami, FL (Metropolitan Area)",33,26.19722222,-80.17083333,7/1/11
GNV,Gainesville Regional,FL,12,31953,"Gainesville, FL",33,29.69,-82.27166667,7/1/11
HST,Homestead ARB,FL,12,32216,"Homestead, FL",33,25.48861111,-80.38361111,7/1/11
IMM,Immokalee Regional,FL,12,32333,"Immokalee, FL",33,26.43388889,-81.40055556,12/1/17
ISM,Kissimmee Gateway,FL,12,31454,"Orlando, FL",33,28.28972222,-81.43694444,7/1/11
JAX,Jacksonville International,FL,12,31136,"Jacksonville, FL",33,30.49416667,-81.68777778,7/1/11
JDM,Miami Downtown Heliport,FL,12,32467,"Miami, FL (Metropolitan Area)",33,25.76666667,-80.18333333,6/1/84
JZQ,Brooksville Tampa Bay Regional,FL,12,32595,"Brooksville, FL",33,28.47361111,-82.45555556,12/1/17
OCA,Ocean Reef Club,FL,12,32661,"Key Largo, FL",33,25.32444444,-80.27583333,12/1/17
LAL,Lakeland Linder Regional,FL,12,33195,"Tampa, FL (Metropolitan Area)",33,27.98888889,-82.01861111,7/1/11
LEE,Leesburg International,FL,12,32934,"Leesburg, FL",33,28.82277778,-81.80833333,7/1/11
MCF,Macdill AFB,FL,12,33195,"Tampa, FL (Metropolitan Area)",33,27.84944444,-82.52111111,7/1/11
MCO,Orlando International,FL,12,31454,"Orlando, FL",33,28.42944444,-81.30888889,7/1/11
MIA,Miami International,FL,12,32467,"Miami, FL (Metropolitan Area)",33,25.79527778,-80.29,7/1/11
MLB,Melbourne International,FL,12,33360,"Melbourne, FL",33,28.10277778,-80.64527778,7/1/11
MPB,Watson Island International,FL,12,32467,"Miami, FL (Metropolitan Area)",33,25.77833333,-80.17027778,3/1/80
MRK,Marco Island Airport,FL,12,33469,"Marco Island, FL",33,25.995,-81.6725,7/1/11
MTH,The Florida Keys Marathon International,FL,12,33501,"Marathon, FL",33,24.72611111,-81.05138889,12/1/17
NIP,Jacksonville NAS,FL,12,31136,"Jacksonville, FL",33,30.23361111,-81.67611111,12/1/17
NPA,Pensacola NAS,FL,12,33728,"Pensacola, FL",33,30.35333333,-87.31805556,7/1/11
NQX,Key West NAS,FL,12,31624,"Key West, FL",33,24.57472222,-81.68666667,12/1/17
NRB,Mayport NS,FL,12,33739,"Mayport, FL",33,30.39138889,-81.42444444,7/1/11
NSE,Whiting Field NAS North,FL,12,33747,"Milton, FL",33,30.7225,-87.02388889,3/1/18
NSL,NASA Shuttle Landing Facility,FL,12,33750,"Merritt Island, FL",33,28.615,-80.69444444,7/1/11
VQQ,Cecil,FL,12,31136,"Jacksonville, FL",33,30.21888889,-81.87722222,12/1/17
OCF,Ocala International-Jim Taylor Field,FL,12,33809,"Ocala, FL",33,29.17194444,-82.22416667,7/1/11
OPF,Miami Opa Locka Executive,FL,12,32467,"Miami, FL (Metropolitan Area)",33,25.9075,-80.27833333,12/1/17
ORL,Executive,FL,12,31454,"Orlando, FL",33,28.54555556,-81.33305556,7/1/11
PAM,Tyndall AFB,FL,12,31481,"Panama City, FL",33,30.06916667,-85.575,12/1/17
PBI,Palm Beach International,FL,12,34027,"West Palm Beach/Palm Beach, FL",33,26.68305556,-80.09555556,7/1/11
PGD,Punta Gorda Airport,FL,12,34082,"Punta Gorda, FL",33,26.91888889,-81.99083333,7/1/11
PIE,St Pete Clearwater International,FL,12,33195,"Tampa, FL (Metropolitan Area)",33,27.90861111,-82.68638889,12/1/17
PNS,Pensacola International,FL,12,33728,"Pensacola, FL",33,30.47333333,-87.18666667,12/1/17
PPM,Pompano Beach Airpark,FL,12,34223,"Pompano Beach, FL",33,26.2475,-80.11111111,12/1/17
RBN,Fort Jefferson Airport,FL,12,34470,"Fort Jefferson, FL",33,24.62861111,-82.87333333,1/1/90
RQZ,Hurlburt Field,FL,12,34618,"Mary Esther, FL",33,30.42777778,-86.68916667,7/1/11
RSW,Southwest Florida International,FL,12,31714,"Fort Myers, FL",33,26.53611111,-81.75527778,7/1/11
SEF,Sebring Regional,FL,12,34750,"Sebring, FL",33,27.45638889,-81.3425,7/1/11
SFB,Orlando Sanford International,FL,12,34761,"Sanford, FL",33,28.77694444,-81.235,12/1/17
SPG,Albert Whitted,FL,12,33195,"Tampa, FL (Metropolitan Area)",33,27.765,-82.62694444,7/1/11
SRQ,Sarasota/Bradenton International,FL,12,34986,"Sarasota/Bradenton, FL",33,27.39555556,-82.55444444,7/1/11
SUA,Witham Field,FL,12,35030,"Stuart, FL",33,27.18166667,-80.22138889,7/1/11
TIX,Space Coast Regional,FL,12,35221,"Titusville, FL",33,28.51472222,-80.79916667,7/1/11
TLH,Tallahassee International,FL,12,35249,"Tallahassee, FL",33,30.39666667,-84.35083333,12/1/17
TMB,Miami Executive,FL,12,32467,"Miami, FL (Metropolitan Area)",33,25.6475,-80.43333333,12/1/17
TNT,Dade-Collier Training and Transition,FL,12,32467,"Miami, FL (Metropolitan Area)",33,25.86194444,-80.89694444,7/1/11
TPA,Tampa International,FL,12,33195,"Tampa, FL (Metropolitan Area)",33,27.97555556,-82.53333333,7/1/11
TPF,Peter O'Knight,FL,12,33195,"Tampa, FL (Metropolitan Area)",33,27.91555556,-82.44944444,12/1/17
UST,Northeast Florida Regional,FL,12,35497,"St. Augustine, FL",33,29.95916667,-81.33972222,12/1/17
VNC,Venice Municipal,FL,12,35615,"Venice, FL",33,27.07166667,-82.44027778,7/1/11
VPS,Eglin AFB Destin Fort Walton Beach,FL,12,31504,"Valparaiso, FL",33,30.48333333,-86.52527778,12/1/17
VRB,Vero Beach Regional,FL,12,35628,"Vero Beach, FL",33,27.65555556,-80.41805556,12/1/17
XWN,William P Gwinn,FL,12,35947,"Jupiter, FL",33,26.90805556,-80.32833333,12/1/17
XXW,Lake City Gateway,FL,12,35980,"Lake City, FL",33,30.18194444,-82.57694444,12/1/17
FHB,Fernandina Beach Municipal,FL,12,36363,"Fernandina Beach, FL",33,30.61194444,-81.46111111,1/1/10
FL6,Airglades,FL,12,36521,"Clewiston, FL",33,26.73527778,-81.05111111,3/1/12
OBE,Okeechobee County,FL,12,36527,"Okeechobee, FL",33,27.26666667,-80.85027778,3/1/12
FL7,Coral Creek,FL,12,36727,"Placida, FL",33,26.85361111,-82.2525,12/1/17
ABY,Southwest Georgia Regional,GA,13,30146,"Albany, GA",34,31.53555556,-84.19444444,7/1/11
AGS,Augusta Regional at Bush Field,GA,13,30208,"Augusta, GA",34,33.37,-81.96444444,7/1/11
AHN,Athens/Ben Epps,GA,13,30216,"Athens, GA",34,33.94861111,-83.32583333,12/1/17
ATL,Hartsfield-Jackson Atlanta International,GA,13,30397,"Atlanta, GA (Metropolitan Area)",34,33.63666667,-84.42777778,12/1/17
AYS,Waycross-Ware County,GA,13,30460,"Waycross, GA",34,31.24833333,-82.39527778,7/1/11
BGE,Decatur County Industrial Air Park,GA,13,30573,"Bainbridge, GA",34,30.97166667,-84.63694444,7/1/11
BQK,Brunswick Golden Isles,GA,13,30731,"Brunswick, GA",34,31.25916667,-81.46638889,7/1/11
CSG,Columbus Airport,GA,13,31150,"Columbus, GA",34,32.51638889,-84.93888889,12/1/17
DBN,W H Bud Barron,GA,13,31272,"Dublin, GA",34,32.56472222,-82.985,12/1/17
DNL,Daniel Field,GA,13,30208,"Augusta, GA",34,33.46666667,-82.03944444,12/1/17
DNN,Dalton Municipal,GA,13,31359,"Dalton, GA",34,34.72305556,-84.87027778,7/1/11
FTY,Fulton County Airport-Brown Field,GA,13,30397,"Atlanta, GA (Metropolitan Area)",34,33.77916667,-84.52138889,4/1/76
GA1,Barwick Lafayette,GA,13,31836,"Lafayette, GA",34,34.68861111,-85.29027778,7/1/11
GA2,West Georgia Regional - O V Gray Field,GA,13,31837,"Carrollton, GA",34,33.63166667,-85.15222222,7/1/11
GA3,Newnan Coweta County,GA,13,30397,"Atlanta, GA (Metropolitan Area)",34,33.31166667,-84.76972222,1/1/08
GVL,Lee Gilmer Memorial,GA,13,32028,"Gainesville, GA",34,34.2725,-83.83027778,7/1/11
JAJ,Perimeter Mall Helipad,GA,13,30397,"Atlanta, GA (Metropolitan Area)",34,33.765,-84.41777778,9/1/83
JAO,Beaver Ruin,GA,13,30397,"Atlanta, GA (Metropolitan Area)",34,33.93333333,-84.15,12/1/82
JGL,Galleria,GA,13,30397,"Atlanta, GA (Metropolitan Area)",34,33.58333333,-84.46666667,3/1/83
LGC,LaGrange-Callaway,GA,13,32955,"LaGrange, GA",34,33.00888889,-85.0725,7/1/11
LIY,Wright AAF/Midcoast Regional,GA,13,32995,"Hinesville, GA",34,31.88833333,-81.56166667,7/1/11
LSF,Lawson AAF,GA,13,31150,"Columbus, GA",34,32.33166667,-84.98722222,12/1/17
LZU,Gwinnett County - Briscoe Field,GA,13,33151,"Lawrenceville, GA",34,33.97805556,-83.9625,7/1/11
MAC,Macon Downtown,GA,13,33155,"Macon, GA",34,32.82166667,-83.56194444,12/1/17
MCN,Middle Georgia Regional,GA,13,33155,"Macon, GA",34,32.69277778,-83.64916667,7/1/11
MGE,Dobbins ARB,GA,13,33273,"Marietta, GA",34,33.91444444,-84.51416667,12/1/17
MGR,Moultrie/Thomasville Airport,GA,13,33280,"Moultrie/Thomasville, GA",34,31.06944444,-83.80277778,9/1/74
MUL,Spence,GA,13,33523,"Moultrie, GA",34,31.13777778,-83.70416667,7/1/11
NCQ,Dobbins ARB,GA,13,33273,"Marietta, GA",34,33.91444444,-84.51416667,12/1/17
PDK,Dekalb Peachtree,GA,13,30397,"Atlanta, GA (Metropolitan Area)",34,33.87555556,-84.30194444,7/1/11
PIM,Harris County,GA,13,34116,"Pine Mountain, GA",34,32.84055556,-84.8825,1/1/50
QMA,Cobb County International McCollum Field,GA,13,30397,"Atlanta, GA (Metropolitan Area)",34,34.01305556,-84.59694444,12/1/17
QQT,Atlanta Regional Falcon Field,GA,13,34430,"Peachtree City, GA",34,33.35777778,-84.5725,12/1/17
RMG,Richard B Russell Regional J H Towers Field,GA,13,34554,"Rome, GA",34,34.35083333,-85.15861111,12/1/17
